trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2659,False,"{'a': 0.5, 'e': 0.06992511557881304}",20,6,24.46212905905063,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2660,False,"{'a': 0.5, 'e': 0.06985519046323423}",20,16,5.381400656955677,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2661,False,"{'a': 0.5, 'e': 0.06978533527277099}",20,11,4.948173623290177,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2662,False,"{'a': 0.5, 'e': 0.06971554993749822}",30,18,19.520295241045464,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2663,False,"{'a': 0.5, 'e': 0.06964583438756072}",20,10,18.967899442261118,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2664,False,"{'a': 0.5, 'e': 0.06957618855317316}",25,13,23.92380776233289,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2665,False,"{'a': 0.5, 'e': 0.06950661236461998}",30,16,26.921650226273066,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2666,False,"{'a': 0.5, 'e': 0.06943710575225537}",20,12,2.5702858549224796,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2667,False,"{'a': 0.5, 'e': 0.06936766864650311}",25,17,12.005876172795139,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2668,False,"{'a': 0.5, 'e': 0.06929830097785661}",30,6,26.442509845096108,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
2669,False,"{'a': 0.5, 'e': 0.06922900267687875}",20,12,13.979302161477095,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2670,False,"{'a': 0.5, 'e': 0.06915977367420187}",25,13,10.560724419145211,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2671,False,"{'a': 0.5, 'e': 0.06909061390052766}",20,14,10.982388698874347,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2672,False,"{'a': 0.5, 'e': 0.06902152328662714}",20,0,29.778395925824423,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2673,False,"{'a': 0.5, 'e': 0.06895250176334052}",30,17,21.993773917246003,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2674,False,"{'a': 0.5, 'e': 0.06888354926157718}",20,14,-31.25855558389516,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
2675,False,"{'a': 0.5, 'e': 0.0688146657123156}",25,19,12.121357089880913,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2676,False,"{'a': 0.5, 'e': 0.06874585104660329}",20,9,16.601406809375028,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2677,False,"{'a': 0.5, 'e': 0.06867710519555668}",35,17,21.01318905438588,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2678,False,"{'a': 0.5, 'e': 0.06860842809036113}",20,6,25.018181649211822,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2679,False,"{'a': 0.5, 'e': 0.06853981966227077}",30,18,21.78572309897358,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2680,False,"{'a': 0.5, 'e': 0.06847127984260849}",25,19,3.5237075728958764,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
2681,False,"{'a': 0.5, 'e': 0.06840280856276588}",20,10,18.26475293871666,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2682,False,"{'a': 0.5, 'e': 0.06833440575420312}",35,18,21.37361858953678,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2683,False,"{'a': 0.5, 'e': 0.06826607134844892}",30,15,23.024792883395317,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2684,False,"{'a': 0.5, 'e': 0.06819780527710047}",30,20,17.455364664084318,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2685,False,"{'a': 0.5, 'e': 0.06812960747182337}",25,16,19.906832075958967,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2686,False,"{'a': 0.5, 'e': 0.06806147786435154}",30,7,42.644846362161495,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2687,False,"{'a': 0.5, 'e': 0.06799341638648719}",20,3,18.424938948492102,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2688,False,"{'a': 0.5, 'e': 0.06792542297010071}",30,16,3.4776361895348744,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
2689,False,"{'a': 0.5, 'e': 0.06785749754713061}",25,17,10.134441682469504,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
2690,False,"{'a': 0.5, 'e': 0.06778964004958347}",20,15,10.356111453991792,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2691,False,"{'a': 0.5, 'e': 0.06772185040953389}",20,9,8.285125685459247,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2692,False,"{'a': 0.5, 'e': 0.06765412855912437}",20,9,26.993776396796182,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2693,False,"{'a': 0.5, 'e': 0.06758647443056524}",20,11,15.205307031428077,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2694,False,"{'a': 0.5, 'e': 0.06751888795613468}",20,12,5.125352342759268,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2695,False,"{'a': 0.5, 'e': 0.06745136906817856}",30,15,28.54268108729908,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2696,False,"{'a': 0.5, 'e': 0.06738391769911038}",20,7,11.013313513249795,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2697,False,"{'a': 0.5, 'e': 0.06731653378141127}",20,14,10.858776533605358,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2698,False,"{'a': 0.5, 'e': 0.06724921724762986}",25,17,13.48309363737624,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2699,False,"{'a': 0.5, 'e': 0.06718196803038223}",35,23,20.907728245382614,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2700,False,"{'a': 0.5, 'e': 0.06711478606235186}",25,13,7.246756886466675,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2701,False,"{'a': 0.5, 'e': 0.06704767127628951}",25,9,-33.51446961301758,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 1}",1
2702,False,"{'a': 0.5, 'e': 0.06698062360501322}",20,7,24.413329783707912,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2703,False,"{'a': 0.5, 'e': 0.06691364298140821}",20,7,23.600590177866298,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2704,False,"{'a': 0.5, 'e': 0.06684672933842681}",20,8,20.20044699426094,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2705,False,"{'a': 0.5, 'e': 0.06677988260908838}",20,12,15.490258968506987,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2706,False,"{'a': 0.5, 'e': 0.06671310272647929}",25,15,17.46704326122723,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2707,False,"{'a': 0.5, 'e': 0.06664638962375281}",30,22,12.32807828582699,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2708,False,"{'a': 0.5, 'e': 0.06657974323412906}",20,10,13.91696305608801,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2709,False,"{'a': 0.5, 'e': 0.06651316349089494}",20,0,35.61039917110056,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2710,False,"{'a': 0.5, 'e': 0.06644665032740404}",20,11,18.049946162487643,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2711,False,"{'a': 0.5, 'e': 0.06638020367707664}",20,10,15.474310182194381,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2712,False,"{'a': 0.5, 'e': 0.06631382347339956}",30,10,34.779212867837536,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2713,False,"{'a': 0.5, 'e': 0.06624750964992616}",20,10,-0.8358507382908684,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
2714,False,"{'a': 0.5, 'e': 0.06618126214027624}",25,12,19.604033768705975,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2715,False,"{'a': 0.5, 'e': 0.06611508087813596}",20,9,19.445269772047503,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2716,False,"{'a': 0.5, 'e': 0.06604896579725783}",25,13,23.48027239540805,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2717,False,"{'a': 0.5, 'e': 0.06598291683146057}",20,8,22.13639084659969,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2718,False,"{'a': 0.5, 'e': 0.0659169339146291}",20,8,8.073598525937284,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2719,False,"{'a': 0.5, 'e': 0.06585101698071448}",20,15,9.666887319053332,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2720,False,"{'a': 0.5, 'e': 0.06578516596373377}",25,19,9.878602058704416,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2721,False,"{'a': 0.5, 'e': 0.06571938079777004}",25,4,35.55775495263436,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2722,False,"{'a': 0.5, 'e': 0.06565366141697226}",20,16,8.401075302892801,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2723,False,"{'a': 0.5, 'e': 0.06558800775555529}",20,13,15.689816051991519,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2724,False,"{'a': 0.5, 'e': 0.06552241974779974}",25,20,10.293322325807456,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2725,False,"{'a': 0.5, 'e': 0.06545689732805193}",25,17,15.906787714314133,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2726,False,"{'a': 0.5, 'e': 0.06539144043072388}",30,13,-9.475129797448668,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
2727,False,"{'a': 0.5, 'e': 0.06532604899029316}",30,21,16.330423612641795,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2728,False,"{'a': 0.5, 'e': 0.06526072294130288}",30,22,18.321827443562675,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2729,False,"{'a': 0.5, 'e': 0.06519546221836157}",30,16,23.639384588828534,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2730,False,"{'a': 0.5, 'e': 0.06513026675614321}",20,13,14.042308141366224,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2731,False,"{'a': 0.5, 'e': 0.06506513648938707}",20,12,18.563094795450887,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2732,False,"{'a': 0.5, 'e': 0.06500007135289768}",20,13,0.7982945823746821,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2733,False,"{'a': 0.5, 'e': 0.06493507128154478}",35,17,37.63208013555149,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2734,False,"{'a': 0.5, 'e': 0.06487013621026325}",30,17,27.328245946223362,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2735,False,"{'a': 0.5, 'e': 0.06480526607405299}",20,7,22.674259636906196,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2736,False,"{'a': 0.5, 'e': 0.06474046080797893}",25,11,15.2884572630151,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2737,False,"{'a': 0.5, 'e': 0.06467572034717095}",20,10,22.595997641792717,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2738,False,"{'a': 0.5, 'e': 0.06461104462682378}",30,16,26.728425972957403,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2739,False,"{'a': 0.5, 'e': 0.06454643358219696}",25,13,19.1148165699121,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2740,False,"{'a': 0.5, 'e': 0.06448188714861476}",20,11,15.174030940193372,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2741,False,"{'a': 0.5, 'e': 0.06441740526146615}",20,8,-1.4576849582589064,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
2742,False,"{'a': 0.5, 'e': 0.06435298785620469}",25,11,18.147657070679333,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2743,False,"{'a': 0.5, 'e': 0.06428863486834849}",25,19,11.687268559901021,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2744,False,"{'a': 0.5, 'e': 0.06422434623348014}",20,3,30.764213164268586,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2745,False,"{'a': 0.5, 'e': 0.06416012188724667}",35,21,-35.27648139268646,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
2746,False,"{'a': 0.5, 'e': 0.06409596176535942}",30,22,17.683934610593592,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2747,False,"{'a': 0.5, 'e': 0.06403186580359406}",20,11,19.20211343978517,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2748,False,"{'a': 0.5, 'e': 0.06396783393779047}",20,15,10.389411699642249,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2749,False,"{'a': 0.5, 'e': 0.06390386610385268}",30,20,18.554347109365146,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2750,False,"{'a': 0.5, 'e': 0.06383996223774882}",35,15,37.81893115424968,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2751,False,"{'a': 0.5, 'e': 0.06377612227551108}",20,16,5.679911913274948,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2752,False,"{'a': 0.5, 'e': 0.06371234615323557}",20,12,11.278876790742366,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2753,False,"{'a': 0.5, 'e': 0.06364863380708233}",25,20,8.47113188206103,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2754,False,"{'a': 0.5, 'e': 0.06358498517327525}",30,19,20.931216689933624,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2755,False,"{'a': 0.5, 'e': 0.06352140018810197}",20,5,19.218682397001388,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2756,False,"{'a': 0.5, 'e': 0.06345787878791387}",20,11,16.368029812431047,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2757,False,"{'a': 0.5, 'e': 0.06339442090912595}",25,17,13.452084906620577,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2758,False,"{'a': 0.5, 'e': 0.06333102648821683}",25,11,2.9605195695840334,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
2759,False,"{'a': 0.5, 'e': 0.06326769546172861}",20,11,15.1870176804342,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2760,False,"{'a': 0.5, 'e': 0.06320442776626688}",20,8,20.115132168028758,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2761,False,"{'a': 0.5, 'e': 0.06314122333850061}",20,8,23.337599557598082,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2762,False,"{'a': 0.5, 'e': 0.06307808211516211}",30,16,23.701416782619418,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2763,False,"{'a': 0.5, 'e': 0.06301500403304695}",30,20,15.371718975351563,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2764,False,"{'a': 0.5, 'e': 0.0629519890290139}",30,10,30.39580330981301,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2765,False,"{'a': 0.5, 'e': 0.06288903703998489}",25,18,8.027909891706038,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
2766,False,"{'a': 0.5, 'e': 0.0628261480029449}",30,16,29.11323193724916,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2767,False,"{'a': 0.5, 'e': 0.06276332185494196}",20,12,14.601352215870623,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2768,False,"{'a': 0.5, 'e': 0.06270055853308702}",20,9,19.19898505939427,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2769,False,"{'a': 0.5, 'e': 0.06263785797455393}",30,18,23.1647006037015,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2770,False,"{'a': 0.5, 'e': 0.06257522011657937}",35,17,31.193308099137543,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2771,False,"{'a': 0.5, 'e': 0.0625126448964628}",20,6,15.45149602086047,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2772,False,"{'a': 0.5, 'e': 0.062450132251566336}",20,11,17.515132268269213,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2773,False,"{'a': 0.5, 'e': 0.062387682119314766}",25,13,23.458518228980477,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2774,False,"{'a': 0.5, 'e': 0.06232529443719545}",20,9,19.139794820038734,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2775,False,"{'a': 0.5, 'e': 0.06226296914275825}",25,3,38.356441647078356,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2776,False,"{'a': 0.5, 'e': 0.06220070617361549}",20,11,19.35829006566582,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2777,False,"{'a': 0.5, 'e': 0.062138505467441874}",35,26,14.563463853469436,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2778,False,"{'a': 0.5, 'e': 0.06207636696197443}",25,17,13.378581531485006,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2779,False,"{'a': 0.5, 'e': 0.062014290595012456}",25,9,30.047762177671995,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2780,False,"{'a': 0.5, 'e': 0.06195227630441744}",20,15,8.831954701578844,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2781,False,"{'a': 0.5, 'e': 0.06189032402811302}",25,16,15.542349986515369,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2782,False,"{'a': 0.5, 'e': 0.06182843370408491}",25,17,15.745263773352615,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2783,False,"{'a': 0.5, 'e': 0.061766605270380824}",25,6,1.3972521414665733,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 0}",1
2784,False,"{'a': 0.5, 'e': 0.061704838665110444}",20,12,12.083541771946308,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2785,False,"{'a': 0.5, 'e': 0.06164313382644533}",20,6,23.058903546637094,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2786,False,"{'a': 0.5, 'e': 0.06158149069261889}",20,13,12.698040939964772,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2787,False,"{'a': 0.5, 'e': 0.06151990920192627}",20,8,19.910206018919094,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2788,False,"{'a': 0.5, 'e': 0.06145838929272435}",20,14,10.030196875520652,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2789,False,"{'a': 0.5, 'e': 0.061396930903431624}",20,2,27.683725939640905,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2790,False,"{'a': 0.5, 'e': 0.061335533972528195}",25,13,-19.769326590307532,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
2791,False,"{'a': 0.5, 'e': 0.061274198438555666}",20,13,12.92465381446298,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2792,False,"{'a': 0.5, 'e': 0.06121292424011711}",25,16,16.842156128848952,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2793,False,"{'a': 0.5, 'e': 0.06115171131587699}",25,8,16.708156829046835,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2794,False,"{'a': 0.5, 'e': 0.06109055960456111}",20,7,27.782136566579485,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2795,False,"{'a': 0.5, 'e': 0.06102946904495655}",25,11,25.677331370013828,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2796,False,"{'a': 0.5, 'e': 0.06096843957591159}",20,3,22.428098634767338,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
2797,False,"{'a': 0.5, 'e': 0.06090747113633568}",20,16,9.280925766623586,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2798,False,"{'a': 0.5, 'e': 0.06084656366519934}",25,16,18.402871906693964,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2799,False,"{'a': 0.5, 'e': 0.06078571710153414}",20,12,16.158808556436888,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2800,False,"{'a': 0.5, 'e': 0.06072493138443261}",30,16,3.7261269259896785,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
2801,False,"{'a': 0.5, 'e': 0.060664206453048174}",20,10,17.9779575252761,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2802,False,"{'a': 0.5, 'e': 0.06060354224659512}",25,13,23.17805708270587,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2803,False,"{'a': 0.5, 'e': 0.06054293870434853}",25,11,8.551308136014649,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2804,False,"{'a': 0.5, 'e': 0.06048239576564418}",30,16,28.32353147247649,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2805,False,"{'a': 0.5, 'e': 0.06042191336987854}",20,12,13.944777827488869,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2806,False,"{'a': 0.5, 'e': 0.06036149145650866}",30,18,25.505169206292543,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2807,False,"{'a': 0.5, 'e': 0.06030112996505215}",25,11,25.181341712137723,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2808,False,"{'a': 0.5, 'e': 0.0602408288350871}",25,11,26.839144384477787,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2809,False,"{'a': 0.5, 'e': 0.06018058800625201}",20,9,22.13124482256077,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2810,False,"{'a': 0.5, 'e': 0.06012040741824576}",25,3,38.16352465411078,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2811,False,"{'a': 0.5, 'e': 0.06006028701082751}",20,7,23.13757060526951,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2812,False,"{'a': 0.5, 'e': 0.060000226723816684}",20,8,21.126067895444553,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2813,False,"{'a': 0.5, 'e': 0.059940226497092866}",30,14,15.52677341277729,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2814,False,"{'a': 0.5, 'e': 0.05988028627059577}",20,12,16.17771546022264,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2815,False,"{'a': 0.5, 'e': 0.05982040598432518}",30,22,2.169647400797449,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2816,False,"{'a': 0.5, 'e': 0.05976058557834085}",25,17,13.689385980517212,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2817,False,"{'a': 0.5, 'e': 0.05970082499276251}",20,12,14.298937911802707,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2818,False,"{'a': 0.5, 'e': 0.059641124167769746}",30,16,23.867778931426884,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2819,False,"{'a': 0.5, 'e': 0.059581483043601974}",25,13,25.4321992967941,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2820,False,"{'a': 0.5, 'e': 0.05952190156055837}",20,16,7.697646727385644,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2821,False,"{'a': 0.5, 'e': 0.05946237965899782}",30,23,14.717152103522594,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2822,False,"{'a': 0.5, 'e': 0.05940291727933882}",30,13,23.150422931184092,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
2823,False,"{'a': 0.5, 'e': 0.05934351436205949}",35,23,22.540541702423827,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2824,False,"{'a': 0.5, 'e': 0.05928417084769743}",25,12,26.018888175598743,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2825,False,"{'a': 0.5, 'e': 0.05922488667684973}",20,16,7.546570707498994,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2826,False,"{'a': 0.5, 'e': 0.05916566179017289}",25,13,24.026198305286382,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2827,False,"{'a': 0.5, 'e': 0.059106496128382716}",25,10,22.27463054664702,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
2828,False,"{'a': 0.5, 'e': 0.05904738963225433}",30,22,17.36950606578837,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2829,False,"{'a': 0.5, 'e': 0.058988342242622074}",20,8,9.792087499180944,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2830,False,"{'a': 0.5, 'e': 0.058929353900379455}",20,3,30.64665996187202,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2831,False,"{'a': 0.5, 'e': 0.058870424546479075}",25,12,14.351511057309512,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2832,False,"{'a': 0.5, 'e': 0.0588115541219326}",25,14,20.034276259044876,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2833,False,"{'a': 0.5, 'e': 0.05875274256781066}",25,19,13.943503473260307,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2834,False,"{'a': 0.5, 'e': 0.058693989825242855}",20,6,4.946498129215093,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
2835,False,"{'a': 0.5, 'e': 0.058635295835417614}",30,10,36.466385963996494,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2836,False,"{'a': 0.5, 'e': 0.058576660539582194}",20,10,8.961474235034801,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2837,False,"{'a': 0.5, 'e': 0.058518083879042615}",20,3,-16.26331395491381,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
2838,False,"{'a': 0.5, 'e': 0.05845956579516357}",25,11,27.22297344553212,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2839,False,"{'a': 0.5, 'e': 0.05840110622936841}",20,14,10.214840973690325,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2840,False,"{'a': 0.5, 'e': 0.05834270512313904}",30,24,10.342915247791389,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2841,False,"{'a': 0.5, 'e': 0.058284362418015906}",25,13,26.89981696598432,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
